ldbk	雷达兵
ldbk	雷达部队对抗
ldbj	雷达布局
lddh	雷达导航
lddt	雷达导引头
lddk	雷达对抗
ldfr	雷达反干扰
ldgr	雷达干扰
ldjx	雷达警戒线
ldmq	雷达盲区
ldmm	雷达迷盲
ldqb	雷达情报
ldqv	雷达情报分站
ldqw	雷达情报网
ldqv	雷达情报站
ldqv	雷达情报总站
ldsw	雷达散射网
lduq	雷达识别器
ldtc	雷达探测
ldtw	雷达探测范围
ldts	雷达团指挥所
ldwh	雷达网
ldxp	雷达显示屏
ldys	雷达营指挥所
ldye	雷达诱饵
ldyr	雷达员
ldvc	雷达侦测
ldvi	雷达侦察
ldvy	雷达侦察仪
ldvd	雷达阵地
ldvb	雷达值班
ldvd	雷达制导
ldzl	雷达作用距离
lwdd	雷带
lwdk	雷锭
lwgs	雷汞
lwgr	雷管
lwke	雷壳
lwlp	雷列
lmds	雷明顿公司
lwbc	雷炮
lbvd	雷炮阵地
lwqu	雷区
lwso	雷索
lwti	雷体
lkbu	棱堡
lfue	冷发射
lfuv	冷发射装置
lggh	冷钢
lgdc	冷钢大手刺
lgdt	冷钢都市暴徒
lgrq	冷钢日本风情
lgtd	冷钢头颈刀
lggy	冷光光源
lqlb	冷枪冷炮
lkxm	棱线
liih	离场
ligd	离场高度
lifu	里程附加系数
ldqj	力达枪尖
lide	离地
ldgc	离地高
ldgd	离地高度
ldjx	离地间隙
leyv	利而诱之
lfie	礼服衬衣
lfjv	礼服肩章
lgjv	立功奖章
lgxb	立功喜报
lgyd	立功运动
lhql	梨花枪
lhql	犁花枪
lkct	立克次体
llus	理论射速
llxx	理论学习
lipk	犁坪
lqjn	离去角
lqvy	力屈中原
liqr	李全
lqvr	李全传
lrbw	里人不与伍
lumb	李世民
ltcy	立体测绘仪
ltfy	立体防御
ltgi	立体观察
lthx	立体化
lthj	立体火力配系
ltxd	立体像对
ltvj	立体战
ltvv	立体战争
ltql	李铁枪
ltlh	利托里奥号
lwgd	李卫公问对
lwlv	里沃利会战
liyc	里窑
lyqn	李银桥
lydj	利用地图行进
lydx	利用地形
lyfa	利用法
lyfi	利用飞机观察
lygj	利用观察射击
lylj	利用雷达射击
lyuc	利用声测
lyuj	利用声测射击
lyud	利用声测战斗
lytt	利用他人乞讨
livj	利战
livj	离战
lvqx	力争确保线
lzig	李自成
lzuu	粒子束
lzuq	粒子束武器
lzrf	李宗仁
lzww	立足未稳
lmbk	练兵
lbri	练兵热潮
lbri	练兵热忱
lbuj	练兵实纪
lisj	联船锁江
lddb	连队党支部
ldjh	连队军人大会
lmfa	连发
lfji	连发机
lfjd	连发精度
lfuj	连发射击
lfzt	连发阻铁
lfzh	连发阻铁簧
lgzy	连贯作业
lhdl	联合登陆
lhdt	联合登陆兵团
lhyx	联合演习
lhvx	联合战役演戏
lhzv	联合作战
lhzv	联合作战特征
lhlw	连环雷
lhyd	连环诱敌
ljbf	连接部分
ljvb	联军装备
llcm	联络参谋
lldc	联络道
llhd	联络滑行道
lmpo	廉颇
lqui	练枪时
lmqb	联勤
lmuc	连哨
lmue	连射
lufy	链式反应
lmwh	联网
lxfd	练习分队
lmxu	连续
lxbp	连续爆破
lxgj	连续攻击
lxtj	连续突击
lxhj	连续行军
lxzv	连续作战
lmvj	恋战
lzjm	链子剑
lbsz	粮不三载
lvef	两侧翼板下方
ldyb	量敌用兵
lddb	亮度对比
lgjt	两个竞争集团
lgou	两个月时
ljjx	两脚架
ljhu	两军还是
llmo	粮秣
lxii	两栖车辆渡场
lxgj	两栖攻击舰
lxjg	两栖进攻
lxxj	两栖袭击
lxyd	两栖佯动
lxvt	两栖战舰艇
lxvd	两栖侦察队
lxzv	两栖作战
lqqd	两桥驱动
luuu	量生数
ltke	辆坦克
lwtt	两瓦调频电台
lejj	两翼卷击
lysv	两忆三查
levv	两伊战争
llvj	粮战
lvxd	两阵相对
lvxh	两种型号
lzbn	两坐标
lzbd	两坐标雷达
lnji	僚机
luvy	辽沈战役
lxzl	辽西走廊
lpbm	列编
lbdj	裂变弹
lbfy	裂变反应
lbui	裂变式
lpbk	列兵
libd	列车编组梯队
lpdc	列岛
lkxj	列克星敦级
lplw	猎雷
lltk	猎雷艇
lngl	列宁格勒
lngv	列宁格勒会战
lpqm	猎潜
lqjm	猎潜舰
lqtk	猎潜艇
lqdj	猎枪弹
lpui	劣势
lubu	烈士布
lpu	烈属
lpwh	列王
lvqj	列柱桥脚
lfvy	临汾战役
ljkd	林间空地
ljgd	临界轨道
lkhc	林肯号
lbks	临空
lkvh	临空指挥
lubd	临时编队
luuc	临时哨
luxl	临时性桥梁
luvd	临时阵地
luvv	临时驻止
lyie	淋浴车
lzxu	林则徐
lvus	临战疏散
lvxl	临战训练
lvvt	临战状态
lvvb	临战准备
ldga	领带夹
ldgw	领导岗位
ldjg	领导机关
lkdz	岭兜
lkhd	领海
lkhh	领航
lhbv	领航保障
lhub	领航设备
lhtu	领航图
lhyr	领航员
lkhx	领花
lhdb	灵活多变
lkks	领空
lmyy	令民于上同意
lktu	领土
lwjv	另外几种
lhjv	令行禁止
lyfm	另一方面
lkvh	领章
lvbt	另装备一套
lbtx	留鞭脱险
lbig	刘伯承
lqdj	榴弹
ldfq	榴弹发射器
ldbc	榴弹炮
ldql	榴弹枪
ldjy	流动加油
lqfh	六防
lggh	六个管好
lhdj	硫黄岛级
ljug	六级士官
lpln	六偏磷酸钠
lqua	六沙
lury	留守人员
lqtc	六韬
lxiv	流星锤
lxyj	流星余迹
lxyx	流星余迹通信
lqxq	刘秀
lylz	刘亚楼
lvdv	六中队
lsc	龙彩
ldlq	龙胆亮银枪
lfuj	龙凤扇
lsqi	龙旗
ltgb	龙头杆棒
lxhc	龙骧号
lsyr	龙渊
lugr	娄山关
lahc	陆奥号
lubn	路标
lduo	陆地水文
ldts	陆地跳伞
lgqb	卢沟桥事变
lhkt	陆海空协同
lhxx	陆海协同通信
luhh	陆航
lhql	六合枪
ljdy	卢家墩
ljbd	鹿角宝刀
ljbd	鹿角柄猎刀
ljfj	鹿角风格剑
ljkd	鹿角口袋刀
lujy	陆军
ljiw	陆军船艇勤务
ljhb	陆军航空兵
ljjh	陆军机械化
ljje	陆军救生衣
ljqi	陆军旗
ljwb	陆军武器装备
ljwx	陆军五项
ljet	陆军移动电台
lkxx	陆空协同通信
lmis	噜密铳
lmgj	路面构件
lmqc	路面器材
lufg	陆上发展进攻
ltgu	露天工事
lxql	芦叶枪
levq	路易氏气
luyk	露营
luyk	绿营
lyve	露营者
luvd	鹿砦
lvdy	陆战队使用
luvh	路障
leqv	乱而取之
lxgu	卵形工事
lrvj	乱战
ltbn	略表
ldqg	伦敦枪械工
lpgj	轮番攻击
lpvd	轮番战斗
lyju	轮距
llkb	轮流开机值班
lyqb	伦琴
lyui	轮式
luhz	轮式荷载
luvy	轮式轴压
lxqu	沦陷区
lyxy	轮训
lxdv	轮训队
lvdb	论著多部
ldnh	罗德尼号
lcdm	落点
ldpi	落点偏差
logh	罗冈
lcjn	落角
ljjr	罗经圈
lkwd	洛克威尔硬度
lkxd	洛克西德
lkxs	洛克希德公司
lmgs	洛马公司
lmbb	骡马炮兵
luds	落水洞
lsfh	罗斯福号
loxm	裸线
lxgv	螺旋固定桩
lxjl	螺旋桨
lpmd	绿扁帽求生刀
lvbu	旅部
liql	绿沉枪
lvdd	履带
ldil	履带车辆
ldji	履带接地长
ldui	履带式
ldul	履带式车辆
lduz	履带式荷载
lduj	履带式装甲
ldtv	履带推进装置
ldhj	履带行军
ldvj	履带着地面积
lvdu	滤毒
ldgr	滤毒罐
lhqk	氯化氢
lvji	履棘
lxbn	屡见不疑
llvy	吕梁战役
lvuh	吕尚
lvuk	旅帅
lukz	旅顺口
lsjx	氯酸钾
lhjx	旅行家
lhjz	履行禁毒职责
lybk	绿营兵
lvih	旅长
lvcc	吕正操
mctb	马槽退兵
mdvv	马岛战争
mvgs	马丁公司
mafh	马防
mfxl	马福祥
mgnm	马格努姆
mgsf	马国森
mgsd	马国森格斗刀
mgsd	马国森开山刀
mhuu	马赫数
mhbb	马鸿宾
mhls	马化龙
maji	马塈
mjvs	马进忠
majs	马炯
mkyk	马孔英
mako	马扩
mllh	马里兰号
mlta	玛丽塔
mlcs	马令琮
mqjp	马全节
mqxu	马全叙
mqei	马全义
mqvj	麻雀战
mryu	马仁瑀
msvh	马萨诸塞号
muls	马世龙
masv	马燧
matz	码头
mamo	马万
molu	马文禄
mykv	马应魁
mayu	马瑜
myky	马玉昆
mvjp	马知节
mvju	马装具
mikd	脉冲宽度
mmgp	买卖公平
mmuq	埋名杀将
mjdg	满灯
mjqi	满旗
myve	漫游者
mjyr	满员
mzpl	满载排水量
mhfa	盲发
mhqu	盲区
mcbu	帽堡
mcbo	锚泊
mbjy	锚泊加油
mcde	锚地
mcdk	锚定
mdmq	锚定门桥
mdul	锚定水雷
mdxm	锚定线
mcgh	锚钢
mchv	帽徽
mhtx	帽徽图形
mclw	锚雷
mljm	茂陵剑
mtxu	矛头形式
mzds	毛泽东
mzdc	毛泽东诗词
mzdv	毛泽东同志
mvxi	毛主席
mgdv	美国独立战争
mghj	美国海军
mghd	美国海军舰队
mghy	美国海军需要
mgjf	美国军方
mgjj	美国军机
mgkj	美国空军
mgqj	美国枪械专家
mgus	美国史密斯
mguz	美国是在
mgyx	美国约翰逊
mhjd	美海军陆战队
mhql	梅花枪
mhxj	梅花袖箭
mjdc	眉尖刀
mjwu	媒介物
mjcd	美军刺刀
mjqd	美军确定
mjvb	美军装备
mvbb	每战必败
miav	门窗安装
migj	门窗关闭机
mfqn	门桥
mqcd	门桥漕渡
mqih	门桥长
mqdi	门桥渡场
mqdh	门桥渡河
mqdk	门桥渡口
mgbq	蒙古八旗
mhrd	猛虎入洞
mlgy	孟良崮战役
mgtm	蒙恬
mibf	密本
mibi	密闭
mbmf	密闭门
mbuu	密闭设施
mbui	密闭式
mbtx	米波通信
mic	迷彩
mcfu	迷彩服
mcwv	迷彩伪装
mcwc	迷彩伪装器材
mczy	迷彩作业
mczb	迷彩作业包
mczi	迷彩作业车
mczj	迷彩作业机具
mdma	密电码
mige	米格
mgvj	米格战斗机
mihh	迷航
mhgz	米壕沟
mihx	密化
mjhj	密集核突击
mjpv	密集配置
mjuj	密集杀伤半径
mjuj	密集杀伤角
mjul	密集杀伤距离
mjvb	密集阵近防炮
mjlu	米距离上
mkub	米克手工版
mkub	米克手签版
mlxj	糜烂性毒剂
milk	密令
mima	密码
mmdt	密码地图
mmji	密码机
mmtv	密码体制
mmxh	密码信号
mmxt	密码学
mmxc	密码学名词
mmzu	密码组
mmdr	迷盲敌人
mmuj	迷茫射击
mmym	迷盲烟幕
mimi	秘密
mmdy	秘密动员
miuf	米深
muqi	秘书群联处
mslh	密苏里号
miw	密位
mwgu	密位公式
miob	密文
mxxh	密西西比号
miyt	密钥
mytv	密钥体制
myde	米原地
mfyu	面防御
mmbn	面目标
mvgv	面状干扰遮障
mghj	妙高号驱逐舰
mnju	瞄具
mnmj	苗蛮
mnvy	瞄准
mvcu	瞄准操作手
mvdb	瞄准点坐标
mvgt	瞄准跟踪系统
mvhj	瞄准和射击
mvji	瞄准基线长
mvjn	瞄准角
mvjk	瞄准镜
mvjv	瞄准镜防护罩
mvju	瞄准具
mvjf	瞄准具法
mvjj	瞄准具法射击
mvjj	瞄准具射击
mvmj	瞄准面倾斜角
mvmj	瞄准面转动角
mvuj	瞄准射击
mvur	瞄准式干扰
mvuz	瞄准手
mvjt	瞄准系统
mvxm	瞄准线
mvys	瞄准要素
mvvv	瞄准装置
mphy	灭魂
mhji	灭火机
mhyv	灭火抑爆装置
mpjy	灭菌
mbcq	民兵参战支前
mbvf	民兵传统战法
mbgb	民兵干部
mbgl	民兵工作条例
mblf	民兵联防
mbus	民兵哨所
mbvw	民兵战备勤务
mbvi	民兵侦察
mbvz	民兵政治工作
mbvi	民兵制
mbzv	民兵组织
mbfh	民防
mgjq	闽赣军区
mbhh	民航
mjjf	民间纠纷
myyv	民以勇悍着
mywx	民用卫星
mvsm	民之司命
mbvz	民舟
mvcp	民主测评
mzuc	民族生存
mijj	明朝嘉靖年间
mimj	明朝万历年间
miyr	名乘员
mkjy	明军
mlxm	命令线
mmjy	明码加乱作业
mmbh	明密变换
mmww	命名为
mskh	明斯克号
mwic	明王朝
mkob	明文
mkxm	明线
mxmd	明歇明打
mvgl	命中概率
mvgs	命中公算
mvjn	命中角
mvjd	命中精度
mvjh	命中精度还
mvmb	命中目标
mvpi	命中偏差
mbui	摩步师
mbtr	摩步团
mcyc	摩擦药
mdvm	冒顿之谋
mdgx	末端红外成像
mdvd	末端制导
mdvd	末端制导炮弹
mgyw	莫敢有违
mgyi	魔高一尺
mgyy	蘑菇烟云
mgyy	蘑菇云
mgvj	蘑菇战
mgvy	蘑菇状烟云
mqty	墨卡托投影
mnjy	莫能举也
mnjx	模拟教学
mnwc	模拟伪装器材
mnxd	模拟训练弹
mnxc	模拟训练器材
msin	万俟丑奴
mslo	万俟洛
mspu	万俟普
moqu	末区
mosu	末速
mthx	摩托化
mthb	摩托化步兵
mtht	摩托化步兵团
mthd	摩托化部队
mthb	摩托化炮兵
mthu	摩托化师
mthj	摩托化行军
mtub	摩托水泵
mtxu	摩托小时
mtxb	摩托小时储备
moye	莫邪
mvdc	末制导
mgds	谋攻第三
musc	谋士三策
mzvj	谋战
mbbh	目标暴露征候
mbbh	目标编号
mbcg	目标采购价格
mbfu	目标反射
mbfu	目标辐射
mbgd	目标高度
mbhj	目标航迹
mbjm	目标舰
mbjx	目标舰船线
mbjd	目标截获雷达
mbkd	目标抗压强度
mbqu	目标区
mbwv	目标伪装
mbxv	目标性质
mbxb	目标性质情报
mbyd	目标引导
mbyt	目标引导电台
mbyz	目标引导组
mbyj	目标与背景
mbyd	目标运动
mbyu	目标运动参数
mbyx	目标运动特性
mbvd	目标制导雷达
mbvu	目标指示
mbvd	目标指示雷达
mbvx	目标中心
mbvy	目标诸元
mbzb	目标坐标
mbzk	目标坐标情况
mbfj	木柄风格剑
muce	目测
mcfa	目测法
mdtz	母弹头
mdtc	母弹头仓
mgjx	木工机械
mpjx	木排架
muui	目视
mudh	目视导航
mudb	目视导航设备
mufh	目视飞行
muvi	目视侦察
nply	拿破仑
nqfa	拿枪法
nvyb	捺指印
ndbc	耐爆
nbxk	耐爆性
nbxn	耐爆性能
nbyx	耐爆引信
ndbo	耐波
nbli	耐波力
nthu	耐特黑武士
nwvu	乃为之势
nbvv	南北战争
niqe	南昌起义
njci	南次
nfjq	南方集团军群
nfmj	南方面军
nfwd	南非维克多
njxm	南疆线
njjq	南京军区
njjy	南军
nazz	南十字星座
nsld	南斯拉夫刺刀
nskq	南宋抗金名将
nyjj	南衙禁军
njvj	难战
nwbo	内波
nbtb	内部通报
nddc	内弹道
nddx	内弹道学
nwhd	内海
nhus	内河输送
nwgs	内红
ngdm	内红点
nhdh	内华达号
nqwt	内潜外逃
nrye	内容也
nwww	内卫
nwvw	内卫执勤任务
nwtl	内务条令
nwwu	内务卫生
nwvd	内务制度
nxbt	内线兵团
nxzv	内线作战
nxyj	内虚于家
nydd	内要带
nyfj	内有发动机
nytq	内有坦克武器
nwvj	内战
nvue	内照射
ngui	能干事
nxdo	能见度
njzj	能进则进
nwbu	能为不可胜
nxzu	能跣足
nyjt	能源系统
nytq	能运铁枪
ndyh	年代以后
nfgo	年法国
ngyc	年羹尧
njnb	年纪念版
nkui	年开始
nlee	年龄而异
nmqr	年拳
nzgr	娘子关
dnis	鸟铳
dhhj	鸟海号驱逐舰
ngqs	镍铬桥丝
ngqd	凝固汽油弹
nyff	凝油粉
nkvj	凝战
nyhc	纽约号
nmvv	农民战争
nsyj	农研
nyqq	农业气象分区
nehi	努尔哈赤
nenv	怒而挠之
nuvj	怒战
nrcg	暖层
nmdi	诺曼底
nmdl	诺曼底登陆
ojzt	偶极子反射体
pglv	爬高率
paps	爬坡
ppdo	爬坡度
pulv	爬升率
piso	派出所
pivw	排除障碍物
pddj	排弹
pdzy	排弹作业
pjbc	迫击炮
pdlw	排雷
pmye	拍卖业
pduc	排哨
puxp	拍摄现场照片
pduv	排水
pull	排水量
pdve	攀登者
pjdu	判读
pluj	叛乱事件
pqt	潘丘它
bbvy	炮标准
bcbk	炮兵
bbbz	炮兵编组
bbbd	炮兵兵力机动
bbbu	炮兵部署
bbcw	炮兵测地勤务
bbdy	炮兵待机地域
bbdi	炮兵地面侦察
bbfd	炮兵分队
bbfh	炮兵分散指挥
bbgc	炮兵观测器材
bbgs	炮兵观察所
bbhl	炮兵活力
bbhd	炮兵火力机动
bbhj	炮兵火力配系
bbhi	炮兵火力侦察
bbjd	炮兵基本阵地
bbjd	炮兵机动
bbjy	炮兵集结地域
bbjh	炮兵集中指挥
bbjh	炮兵交替指挥
bbju	炮兵局
bbki	炮兵空中侦察
bbld	炮兵临时阵地
bbpy	炮兵配置地域
bbqu	炮兵齐射
bbqw	炮兵气象勤务
bbqi	炮兵牵引车
bbqf	炮兵区分
bbqy	炮兵群
bbuj	炮兵射击
bbug	炮兵射击效果
bbuh	炮兵射击指挥
bbub	炮兵射击准备
bbuy	炮兵疏散地域
bbtr	炮兵团
bbhh	炮兵行动计划
bbyk	炮兵营
bbyd	炮兵预备队
bbyd	炮兵预备阵地
bbyh	炮兵越级指挥
bbvv	炮兵战术
bbvc	炮兵战术名词
bbvw	炮兵照相勤务
bbvi	炮兵照相侦察
bbvi	炮兵侦察
bbvh	炮兵指挥
bbvd	炮兵指挥分队
bbvs	炮兵指挥所
bbvh	炮兵逐级指挥
bbzj	炮兵自卫射击
pddg	跑道灯
pddd	跑道端灯
pdvx	跑道中心线
bdjk	炮队镜
bcgu	炮箍
bhbv	炮火保障
bhfj	炮火反击
bhfs	炮火封锁
bhje	炮火假转移
bhtj	炮火突击
bhxj	炮火袭击
bhyh	炮火掩护
bhyu	炮火延伸
bhvy	炮火支援
bhve	炮火转移
bhvj	炮火追击
bhvb	炮火准备
bjab	炮击岸上目标
bjbu	炮架部
potm	抛金逃命
bcmn	炮瞄
bmld	炮瞄雷达
bcnq	炮钮
bcpj	炮盘
budd	炮射导弹
puyb	抛射药包
bcuf	炮身
bubu	炮身部
bcuz	炮手
bcur	炮闩
bcta	炮塔
btbc	炮塔炮
btuy	炮塔上装有
btzj	炮塔座圈
bctk	炮艇
bcw	炮位
bcei	炮尾
bwld	炮位雷达
bcxn	炮校
bxji	炮校机
bcvj	炮战
bvde	炮阵地
pbsq	配备燧发枪
pdnj	裴迪南
phuy	配合使用
pwqi	配齐
pwu	配属
pubb	配属炮兵
pwuv	配水
pujh	配水计划
pwji	配系
pwvi	配置
pvbh	配置暴露征候
pvdy	配置地域
pvzd	配置在
pvyz	配装有
pfho	喷火
phfd	喷火分队
phjl	喷火距离
phqi	喷火器
phuj	喷火时间
phuz	喷火手
phtk	喷火坦克
phyl	喷火油料
phyv	喷火油料保障
pfmc	喷锚
pmvh	喷锚支护
pqfj	喷气发动机
pqui	喷气式
pquj	喷气式飞机
pfsa	喷洒
psie	喷洒车
pfue	喷射
puwv	喷射物质
putj	喷水推进
ptxj	喷嚏性毒剂
pfts	喷筒
pwvv	喷雾装置
pxci	批次
pxfu	批复
pffc	皮肤防护器材
pfut	皮肤渗透
pxgv	皮轨
pqtg	皮卡汀尼导轨
pifa	偏差法
pifu	偏差法试射
plhx	偏离航线
plmb	偏离目标
pelq	偏流
pljl	偏流距离
plxm	偏流线
pful	漂浮水雷
pnlw	漂雷
plwu	漂流物
pqfu	骠骑府
pqqj	骠骑将军
pbdd	频带
pdkd	频带宽度
pblv	频率
plgd	频率固定
plhf	频率划分
plwd	频率稳定度
plvp	频率指配
pbpu	频谱
ppyi	频谱仪
pqby	聘请保安人员
pqfy	聘请翻译
pbyz	贫铀
pyid	贫铀穿甲弹
pvtv	品质特征
pbie	平板车
pbc	平报
pbwu	屏蔽物
pbvj	屏蔽装甲
pfzd	平飞最大速度
pfzd	平飞最小速度
pkgs	评功
phji	平衡机
pjpx	评教评学
pjvy	平津战役
pjdd	平均弹道
pjul	平均单位压力
pjdd	平均弹着点
pjhm	平均海平面
pjjl	平均降水量
pjyd	平均运动速度
plcg	平流层
plqq	平流气球
pljr	平流圈
pmum	平面式打磨
pmvb	平面直角坐标
pmud	屏幕式反导
pqjh	平曲结合
pue	平射
pubv	平时编制
putv	平时体制
ptjb	平台甲板
pxgr	平型关
pxgd	平型关战斗
phhd	平行滑行道
phus	平行输送
phvj	平行追击
pvjh	平战结合
pbvp	破彼之破
psdo	坡度
pgcv	破国次之
phid	破坏程度
phdj	破坏弹
phdj	破坏等级
phuj	破坏射击
phxk	破坏性
phyc	破坏药
phzy	破坏作业
pojx	破甲
pjdj	破甲弹
pjhj	破甲和碎甲
pjhd	破甲厚度
pjwl	破甲威力
pdjl	迫降
pjih	迫降场
pjpm	破军罢马
pjcv	破军次之
pmdv	破门队
popm	破片
ppdl	破片地雷
pubr	泼水不能入
pwcv	破伍次之
poxi	破袭
pxvj	破袭战
poyi	破译
pymm	破译密码
pyry	破译人员
pyud	破译手段
pyxt	破译学
pccv	破卒次之
pavv	普奥战争
pfvv	普法战争
pfqj	匍匐前进
phhj	浦贺号扫雷舰
ptdj	普通弹
ptdt	普通地图
ptdh	普通电话
ptht	普通海图
ptht	普通航空图
ptji	普通净水车
ptmj	普通瞄具
ptmb	普通民兵
ptvd	普通炸弹
qibc	起爆
qbdl	起爆电流
qbfa	起爆法
qbgh	七宝岗
qbnl	起爆能力
qbqi	起爆器
qbuj	起爆时间
qbwl	起爆网路
qbyc	起爆药
qbvv	起爆装置
qibk	骑兵
qbbd	骑兵部队
qblm	骑兵连
qbpp	骑兵旁牌
qbui	骑兵师
qbtr	骑兵团
qbxx	骑兵学校
qbyk	骑兵营
qbvv	骑兵战术
qbvd	骑兵支队
qbzd	骑兵纵队
qbzz	齐步走
qcbs	器材保障所
qcck	器材仓库
qcfu	器材泛水
qcji	器材集结场
qcju	器材基数
qibk	汽车兵
qijv	汽车技术保障
qiju	汽车军事运输
qiqw	汽车勤务
qiyd	汽车运输大队
qcfb	其次伐兵
qcfj	其次伐交
qdir	气垫船
qddt	气垫登陆艇
qdql	气动枪
qdyl	起动压力
qddm	起渡点
qeit	骑而驰突
qfmv	齐发命中
qfqu	起飞区
qfxm	起飞线
qifg	旗风
qfii	乞伏炽
qfde	起伏地
qfhv	乞伏慧
qgtz	企岗头
qige	七格
qihc	旗号
qhtx	旗号通信
qhdd	气候带
qhfq	气候分区
qhfx	气候分析
qhqf	气候区分
qhky	气候适应
qhvw	气候展望
qhvd	齐会战斗
qjgl	戚继光
qijm	启剑
qlhx	起落航线
qlhl	起落滑跑距离
qljx	起落架
qlvv	起落装置
qimc	起锚
jmbq	奇门兵器
qmjv	气密检查
qmzy	其妙在於
qnvv	七年战争
qpgj	欺骗干扰机
qpxk	欺骗性
qpxr	欺骗性干扰
qplb	七普林
qrjn	气溶胶
qrjq	气溶胶发生器
qiue	齐射
qull	齐射量
qujx	起始经线
qscu	其所措胜
qthq	其他火器
qtbj	齐头并进
qitu	企图
qtla	企图立案
jixi	奇袭
qxgi	其下攻城
qxbv	气象保障
qxbh	气象保障计划
qxbu	气象保障指示
qxbx	气象报知通信
qxbd	气象部队
qxic	气象潮
qxie	气象车
qxvv	气象传真
qxfd	气象分队
qxgc	气象观测
qxgy	气象观测员
qxgv	气象管制
qxhj	气象火箭
qxld	气象雷达
qxqw	气象勤务
qxqb	气象情报
qxqd	气象情报传递
qxqh	气象情报交换
qxqu	气象情报接收
qxqj	气象情报收集
qxqu	气象情报侦收
qxui	气象室
qxtc	气象探测
qxtb	气象通报
qxtx	气象通信
qxtw	气象通信网
qxwl	气象网络
qxwx	气象卫星
qxwq	气象武器
qxxt	气象学
qxys	气象要素
qxyx	气象影响
qxyi	气象预报车
qxvj	气象战
qxvj	气象站
qxvi	气象侦察
qxvy	气象诸元
qxvc	气象装备器材
qxzl	气象资料
qxtl	器械体操训练
qxvx	气旋中心
qyuw	企业事业单位
qyuj	启用时间
qyvy	其用战也
qytx	旗语通信
qivj	骑战
jivj	奇战
qivj	气战
qivc	起着
jvvv	奇正战术
qvdv	七中队
qvej	其中俄军
jvku	期终考试
qvyi	其中一
qvyz	其中有
qvyx	起重运输机械
qivr	齐转
qivl	齐装
qvmy	齐装满员
qzyy	其族尤以
qmis	前冲
qiji	前冲机
qibc	前冲炮
qmiu	前出
qixm	牵出线
qdjm	前导舰
qddd	潜地导弹
qdwh	前敌委员会
qdxx	浅地下
qdxv	浅地下核爆炸
qmdu	潜渡
qdih	潜渡场
qfgq	前方干扰分群
qfjb	前方尖兵
qfjf	前方交会法
qfjj	前方警戒
qmfw	前飞
qfgi	潜伏观察
qfji	潜伏期
qfuc	潜伏哨
qfvi	潜伏侦察
qgjb	浅管竟设备
qmhc	堑壕
qjdd	潜舰导弹
qjqn	前舰桥
qjhs	前接后送
qjdk	千斤顶
qjgj	前进观察射击
qjgs	前进观察所
qjqx	前进抢修
qjvb	前进指挥部
qjvs	前进指挥所
qjzu	浅近纵深
qkgl	千克高爆碎裂
qkdd	潜空导弹
qkrd	乾坤日月刀
qkrd	乾坤日月轮刀
qlkl	千里馈粮
qlsu	牵连损伤
qliu	潜龙出水
qpqk	前排气口
qmqi	千骑
qmqn	前桥
qmuc	前哨
qulm	前哨连
quyk	前哨营
qudm	潜水点
qudb	潜水电泵
qujb	潜水疾病
quqc	潜水器材
quyr	潜水员
quvj	潜水装具
qsij	遣送出境
qshs	前送后送
qmtj	浅滩
qtxm	千条线
qmtk	潜听
qtbw	潜艇报告网
qtbd	潜艇部队
qtgk	潜艇固壳
qtjd	潜艇基地
qtyx	潜艇医学
qtyt	潜艇用图
qmwh	潜望
qwjk	潜望镜
qwud	潜望深度
qmww	前委
qwhc	前卫号
qxwh	前线委员会
qxvb	前线指挥部
qxtj	钳形突击
qyji	前沿机场
qyqm	前沿前
qyvd	前沿战斗
qyvd	前沿阵地
qmyh	前洋
qyie	牵引车
qyqt	牵引汽艇
qyvv	牵引装置
qvvl	签证种类
qmvi	钳制
qmvi	前指
qvfx	牵制方向
qvui	前置式
qvhq	前装滑膛枪
qvjx	前装甲
qvql	前装枪
qmzo	潜坐
qzhd	潜坐海底
qiqi	枪长七尺
qlci	枪刺
jdvl	强大直射火力
qdbc	枪代炮
qdbj	枪代炮射击
qldj	枪弹
qdut	枪弹上膛
jldm	强点
jldu	强渡
jdjh	强渡江河
jebv	强而避之
qfyl	枪法以拦
qfv	枪法之
jlfg	强风
jfue	强辐射
jgrc	强干扰
qlgc	枪高
jlgs	强攻
qlgr	枪管
qgih	枪管长
qghv	枪管后侧
qghz	枪管后座
qghu	枪管后座式
qgji	枪管较长
qgkl	枪管堪抗力
qgpe	枪管偏移
qgvs	枪管重
jgdt	强光电筒
qhmy	枪和矛一样
jlji	强击
qlji	枪机
jjhb	强击航空兵
jjji	强击机
qjkl	枪机框
jjqy	强击群
jjvj	强击直升机
qljx	枪架
qjie	抢救车
qjxl	抢救修理
qkis	枪口初速
qkdn	枪口动能
qkhl	枪口活力
qkvd	枪口震荡
qlkr	枪宽
qldj	枪榴弹
jnyy	强拿硬要
jptd	强迫他人劳动
qpzd	枪谱载
qqih	枪全长
qqgc	枪全高
qqvs	枪全重
qlru	枪如
qujm	抢时间
qvzd	枪术在
qlur	枪闩
qtij	抢滩冲击
qlth	枪膛
qlto	枪托
qtvk	枪托展开
qtvd	枪托折叠
qxjz	抢险救灾
qlxp	枪械
qxfl	枪械分类
qxlj	枪械零部件
qxmc	枪械名词
qxuu	枪械设计师
qxvy	枪械术语
qxvj	枪械专家
jhbp	强行爆破
jhbj	强行补给
jhdi	强行带离现场
jhjn	强行进入场内
